key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
246,"Vous appelez votre mascotte Bunbuku, un petit chien viverrin capable de changer d'apparence.","Ce petit chien viverrin a eu chaud. Il était resté bloqué sous forme de bouilloire après avoir tenté de comparer ses pouvoirs de métamorphe à ceux d'un compère. Le servant qui l'a aidé ne pouvait pas le garder. Il l'a confié à
un aventurier expérimenté.","Aïe aïe<Indent/>!","Chaud bouillant","Augmente de 40 la défense des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",30,80,3,False,False,False,True,False,"Enhancement"
247,"Vous appelez votre mascotte moineau voyageur, un moineau domestique qui a quitté son foyer pour voir du pays.","Un moineau domestique rencontré à la Force de Bardam. Originaire d'un village agricole de Yanxia, il s'en est allé, lassé de manger toujours les mêmes insectes. Il a ainsi rencontré un puissant yol qu'il
a pris pour modèle
et n'a plus quitté.","Cui cui","Gazouillis","Réduit de 50% la défense des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",30,35,2,False,False,True,False,False,"Enfeeblement"
248,"Vous appelez votre mascotte Lyse miniature, un petit pantin qui espère ne pas décevoir Papalymo.","C'est Tataru, la trésorière des Héritiers de la Septième Aube aux dons de couturière, qui a fabriqué le joli costume traditionnel mhigois de cette poupée. Si ce pantin a tout d'une petite danseuse, méfiez-vous car il tape dur.","Allez<Indent/>!","Paradis final","Inflige des dégâts d'attaque 230 aux ennemis dans l'aire d'effet.",55,40,4,False,True,True,False,False,"Damage"
249,"Vous appelez votre mascotte Yugiri miniature revisitée, un nouveau modèle du pantin qui sera tout aussi honoré de vous servir.","Cette poupée aurait été conçue par un artisan du Cercle des Intrépides touché en voyant l'autre mascotte de Yugiri et désireux de célébrer la libération de Doma. Elle avait même été offerte au gouverneur de
Kugane... Que fait-elle
ici<Indent/>!?","À votre service...","Lame discrète","Inflige 10 points de dégâts périodiques par seconde aux ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s",90,50,4,True,False,False,False,False,"Damage"
250,"Vous appelez votre mascotte Gosetsu miniature, un pantin articulé qui a grandement envie de trancher dans le vif.","Ce pantin a été fabriqué à l'image de Gosetsu, l'un des plus grands généraux samouraïs domiens. Compte tenu de la réputation de l'homme quant à son habilité au sabre, cette poupée n'aurait pas été complète sans l'arme préférée
de ce guerrier
à la hanche.","Yaaah<Indent/>!","Iai","Inflige des dégâts d'attaque 150 aux ennemis dans l'aire d'effet et réduit leur défense de 30%.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",60,30,2,True,False,False,True,False,"Damage"
251,"Vous appelez votre mascotte Yotsuyu miniature, une petite poupée à l'air mauvais...","Un orfèvre aurait créé ce pantin après avoir vu un tableau importé re<SoftHyphen/>pré<SoftHyphen/>sen<SoftHyphen/>tant une beauté orientale. C'est à peine s'il savait que cette femme lui inspirant tant de fascination était en fait l'une des prostituées les plus populaires qui fut 
à Doma.","Ha ha ha<Indent/>!","Pipe fumante","Place un piège qui peut être déclenché 10 secondes plus tard.
Piège<Indent/>: inflige des dégâts d'attaque 180 aux ennemis dans l'aire d'effet.",55,30,4,False,False,False,True,False,"Trap"
252,"Vous appelez votre mascotte Grynewaht miniature, un pantin pris d'accès de folie.","Ce pantin, couvert çà et là d'avertissements écrits en langue officielle garlemaldaise, a été conçu pour mieux visualiser les étapes de pose d'équipement magitek sur Grynewaht. C'est la preuve matérielle de l'une des atrocités
commises par l'Empire.","Bouah ha ha<Indent/>!","Canon-tronçonneur","Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet et les projette en arrière.",80,45,2,False,True,False,False,False,"Damage"
253,"Vous appelez votre mascotte Namazu mécanique, une poupée qui semble presque aussi visqueuse qu'un vrai Namazu.","Un marionnettiste hingashien a fabriqué cette poupée, qui était autrefois un jouet populaire dans les boutiques de souvenirs. On raconte même qu'il y en avait partout sur l'île proche-orientale de Thavnair<Indent/>!","Du poisson<Indent/>!?","Poisson-chat échaudé","Dissipe tous les effets bénéfiques des ennemis dans l'aire d'effet.",60,55,3,False,False,True,True,False,"Disarming"
254,"Vous appelez votre mascotte poupée Ivon le Coeurl, un jouet étrangement très actif.","Cette poupée, qui devrait être inanimée, bouge... Des spé<SoftHyphen/>cia<SoftHyphen/>listes l'ont longuement analysée, mais ils n'ont trouvé aucun rouage, mécanisme ou fil qui pourrait lui permettre de se déplacer... Serait-elle possédée<Indent/>!?","Humpf<Indent/>!","Coup de coeurl","Double le montant de PV récupérés par les mascottes qui se trouvent à l'intérieur des portails.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s",65,55,3,False,True,False,True,False,"Special"
255,"Vous appelez votre mascotte chimère mécanique, une poupée enchantée reconstituée et de relativement mauvais goût.","Une poupée enchantée qui vous donnera des sueurs froides. Personne ne sait qui a fabriqué cette abomination... pas même le pantin. Et lorsqu'il croit s'en souvenir, son visage s'assombrit. C'est que ce n'était pro<SoftHyphen/>ba<SoftHyphen/>ble<SoftHyphen/>ment pas
un enfant innocent...","Hé hé<Indent/>!","Cauchemar","Réduit les PdT des ennemis dans l'aire d'effet de 50% de leur valeur maximale.",55,60,3,False,False,True,True,False,"Enfeeblement"
256,"Vous appelez votre mascotte croque-viande mécanique, une poupée en forme de Qiqirn qui est aussi im<SoftHyphen/>pré<SoftHyphen/>vi<SoftHyphen/>si<SoftHyphen/>ble qu'un bandit.","Un célèbre expert de la Chasse l'aurait rapporté d'une expédition punitive chez des Qiqirns qui sévissaient dans les montagnes. Aussi étrange que cela puisse paraître, le chef des bandits en distribuait à ses hommes... Une chose est
sûre, son accoutrement
le rend adorable<Indent/>!","Donne la viande<Indent/>! Miam miam la viande<Indent/>!","Méfiance","Enlève un piège mis en place par l'ennemi.",65,60,3,False,True,False,False,False,"Disarming"
257,"Vous appelez votre mascotte vengeur magitek S1, une poupée mécanique qui reproduit à la perfection les suiveurs impériaux et qui fait elle aussi trembler les forêts lorsqu'elle se frappe le torse.","Cette poupée a été fabriquée par les Impériaux afin de permettre aux commandants qui auraient à en incorporer dans leur unité de mieux comprendre les particularités de ces dispositifs de combat sans pilote. Ces pantins ont fini vendus
comme de simples jouets.","Identification en cours...","Tambourinage","Augmente son attaque et sa défense. Les montants sont majorés de 10 pour l'attaque et de 5 pour la défense par tranche de 5% de PV perdus.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",50,50,3,False,True,False,False,False,"Enhancement"
258,"Vous appelez votre mascotte Ghido, une tortue qui vole...","Vous avez fait la rencontre de cette tortue dans la Mer du Chant des sirènes. Elle aurait plus de sept cents ans et sa longévité lui aurait permis d'acquérir de grands pouvoirs. La vue de certaines armures bleues provoque
d'inexplicables paniques
chez elle.","Tu crois que j'ai passé sept cents ans à me goinfrer<Indent/>?","Grande sagesse","Réduit de moitié de temps de recharge pour l'invocation des mascottes.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",40,55,2,False,False,False,True,False,"Special"
259,"Vous appelez votre mascotte Exdeath miniature, une poupée qui semble toujours vouloir chasser la tortue.","Une mystérieuse poupée récupérée dans le Deltastice. Elle semble avoir été créée à l'image d'un certain “Exdeath”, dont le nom apparaît dans un vieux roman. Son armure bleue lui donne des airs de chevalier, mais c'est en fait
un mage obscur.","Tortue méprisable<Indent/>!","Puissance du néant","Donne une aire d'effet aux attaques automatiques des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 12s",65,65,2,False,True,True,True,False,"Enhancement"
260,"Vous appelez votre mascotte Khloe miniature, un charmant petit pantin qui ressemble à s'y méprendre à Khloe Aliapoh.","Un artisan qui travaille pour Rowena a donné sans un mot cette poupée à Khloe, avant de s'en aller très gêné. Incapable de comprendre ce geste, la Miqo'te l'a posée à côté des autres cadeaux qui lui avaient été remis
de la même façon.
Faut-il s'inquiéter<Indent/>?","J'ai une histoire pour vous<Indent/>!","Récit imaginaire","Augmente de 10 les PdT des mascottes dans l'aire d'effet, si elles n'en ont pas utilisé. Les mascottes dont la technique a le même effet ne sont pas concernées.",25,40,3,False,False,True,False,False,"Enhancement"
261,"Vous appelez votre mascotte petit Susano, un pantin articulé à l'image de Susano, le puissant kami.","Comme le véritable kami, ce pantin tient le Yata no Kagami dans sa main gauche, l'Ame no Murakumo dans la droite, et a le Yasakani no Magatama en lui. C'est un article rare qui attise les convoitises des amoureux
de la culture des
contrées orientales.","HA HA, HA<Indent/>!","Frappe d'Ame no Murakumo","Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet et les projette en arrière.",55,40,1,True,False,False,False,True,"Damage"
262,"Vous appelez votre mascotte petite Lakshmi, une poupée fabriquée à l'image de la divine Lakshmi, et dont on ne demande qu'à recevoir la douce étreinte.","Ce pantin a été conçu par un orfèvre désireux de recréer la beauté de Lakshmi, mais un ménestrel errant lui a dit que sa poupée était loin d'égaler l'originale. Après moult essais, il a abandonné, mais a rendu ses plans
publics pour que
d'autres essaient.","Laissez-moi vous étreindre...","Étreinte fascinante","Soigne 100 PV aux alliés dans l'aire d'effet, ou 150 PV s'ils sont de type “Monstre”.",30,55,1,True,False,False,True,False,"Restoration"
263,"Vous appelez votre mascotte petit Bismarck, une réplique absolument parfaite du Migrateur des brumes.","Le pro<SoftHyphen/>prié<SoftHyphen/>taire du Bismarck a demandé à un couturier de fabriquer ce pantin après avoir entendu parler de la divinité du même nom que son restaurant. Il n'a pas été déçu du résultat<Indent/>!","Ouuuuuh...","Jet de bulles","Inflige des dégâts équivalents à 70% de sa solidité au bouclier ennemi. N'a aucun effet si ce dernier est déjà détruit.",25,30,3,False,True,False,True,False,"Dismantling"
264,"Vous appelez votre mascotte Hien miniature, un pantin avec autant d'entrain que son modèle<Indent/>!","Les marionnettistes de Doma tissaient à l'origine ces pantins pour secrètement afficher leur ressentiment face à l'in<SoftHyphen/>ter<SoftHyphen/>dic<SoftHyphen/>tion imposée par les Garlemaldais de con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>ner des automates ou des kiyofusa.","Tu peux vraiment être fier de toi<Indent/>!","L'étoffe des héros","Augmente de 20 l'attaque des alliés dans l'aire d'effet, ou de 40 s'ils sont de type “Poupée”.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",60,55,2,False,False,False,False,False,"Enhancement"
265,"Vous appelez votre mascotte petit Ravana, une réplique absolument parfaite du Maître des lames.","Les Gnates ont commandé cette poupée à la guilde des couturiers afin de garder un souvenir de l'af<SoftHyphen/>fron<SoftHyphen/>te<SoftHyphen/>ment titanesque qui marqua la défaite du Maître des lames. Les artisans ont pris soin de reproduire l'allure féroce du seigneur du
combat et de la guerre.","Survivras-tu à ma charge<Indent/>!?","Chandrahas","Inflige des dégâts d'attaque 120 aux ennemis dans l'aire d'effet et les projette en arrière.",70,30,2,False,True,True,True,False,"Damage"
266,"Vous appelez votre mascotte Kojin mécanique, un automate identique à celui habité par Tsukumo. (Kami non inclus)","Les Kojin verts confectionnent ces automates en s'inspirant de Tsukumo. Ils les peignent toutefois à la couleur de leur tribu afin de les différencier de l'original et ainsi de ne pas commettre une triste erreur lors de l'envoi
des commandes à Kugane.","Les affaires tournent rondemeeeent<Indent/>!","Chasse au trésor","Soigne 100 PV aux alliés dans l'aire d'effet, ou 150 PV s'ils sont de type “Poupée”.",40,40,3,False,False,False,True,True,"Restoration"
267,"Vous appelez votre mascotte mame shiba. Ce shiba est plus petit que ses congénères, et encore plus mignon<Indent/>!","Ce jeune shiba nommé Kenta était vendu sur l'avenue du Saphir comme “mame shiba” par un marchand peu scrupuleux, alors qu'en réalité cette race n'existe pas. Aussi fidèle que ses congénères, il ne demande que votre amour pour grandir 
et devenir un shiba 
majestueux<Indent/>!","Wouf<Indent/>! Wouf<Indent/>!","Fèves empoisonnées","Inflige des dégâts d'attaque 150 aux ennemis dans l'aire d'effet et réduit leur défense de 30%.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",60,30,3,False,True,False,True,False,"Damage"
268,"Vous appelez votre mascotte poupée tengu à l'effigie d'une divinité hingashienne mi-homme, mi-... chocobo<Indent/>?","Vous pensiez avoir mis une arme légendaire à cinq emplacements de matéria dans votre sac et la voilà qui s'est transformée en poupée<Indent/>! Et comme si ce n'était pas assez, voilà que ce satané bout de chiffon virevolte autour de vous<Indent/>!
Quelle plaie ces tengu<Indent/>!","Encore un coup des tengu<Indent/>!","Sale coup tengu","Réduit de 70% la vitesse de déplacement des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5s",30,70,3,False,False,True,True,False,"Enfeeblement"
269,"Vous appelez votre mascotte matanga mécanique. Ses oreilles sont si grandes qu'il pourrait presque s'en servir pour s'envoler.","Cet automate a été créé à l'image d'Abharamu, le matanga richement vêtu rodant les Canaux cachés d'Uznair. Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, les luxueuses étoffes et joyaux qui l'habillaient ont fait la joie de brigands et le voilà maintenant honteux
de sa nudité.","PAOOON<Indent/>!","Papatte d'eph","Inflige des dégâts d'attaque 230 aux ennemis dans l'aire d'effet.",80,20,2,False,True,False,True,False,"Damage"
270,"Vous appelez votre mascotte Ramza miniature. Que les Braves du zodiaque soient avec vous<Indent/>!","Selon le célèbre auteur de théâtre Jenomis cen Lexentale, Ramza Beoulve fut le véritable héros d'Ivalice. D'une abnégation sans pareille, il resta dans l'ombre de ses amis jusqu'à ce que son nom soit oublié de tous... Ou pas<Indent/>?","Pour Ivalice<Indent/>!","Conviction","Rend les mascottes qui ont utilisé des PdT invulnérables à toutes les attaques.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",50,50,4,False,True,True,True,False,"Enhancement"
