key,0
7780,"Menü 8"
7781,"Menü 9"
7782,"Menü 10"
7783,"Verteidiger"
7784,"Heiler"
7785,"Angreifer"
7786,"Andere"
7787,"Re<SoftHyphen/>ak<SoftHyphen/>ti<SoftHyphen/>vie<SoftHyphen/>rungs<SoftHyphen/>zeiten anzeigen"
7788,"Reittier-Kommandomenü benutzen"
7789,"Helfer-Kommandomenü benutzen"
7790,"Allgemeine Einstellungen"
7791,"Kommandomenü-Hilfe anzeigen"
7792,"Kommandomenü-Steuerung"
7793,"Halten"
7794,"Umschalten"
7795,"Gemischt"
7796,"Kommandomenü-Anzeigeart"
7797,"Nach Art: <Gui(7)/>＋<Gui(11)/><Gui(8)/><Gui(9)/><Gui(10)/> / <Gui(7)/>＋<Gui(11)/><Gui(8)/><Gui(9)/><Gui(10)/>"
7798,"Nach Funktion: <Gui(7)/>＋<Gui(7)/> / <Gui(11)/><Gui(8)/><Gui(9)/><Gui(10)/>＋<Gui(11)/><Gui(8)/><Gui(9)/><Gui(10)/>"
7799,"Kreuz-Kommandomenü ständig anzeigen"
7800,"Chatlog-Einstellungen"
7801,"Namensanzeige"
7802,"Schriftgröße"
7803,"Zeitstempel anzeigen"
7804,"Zeiteinstellungen"
7805,"Zeitanzeige"
7806,"Bei Spielern in anderen Welten den Namen der Welt anzeigen"
7807,"Chatlog-Fenstergröße entriegeln"
7808,"Schimpfwort-Filter aktivieren"
7809,"Textfarbe im Chatlog"
7810,"Festlegen"
7811,"Chatfilter"
7812,""
7813,""
7814,""
7815,""
7816,"Lippenbewegungen bei Chat aktivieren"
7817,"Durchsichtigkeit des Chatlogs"
7818,"Zeitstempel anzeigen"
7819,"Schriftgröße der Chat-Eingabe"
7820,"Tastatur"
7821,"Controller"
7822,"Drehgeschwindigkeit Charakter"
7823,"Alle an"
7824,"Vereinfacht"
7825,"Aus"
7826,"Hauptmenü-Typ"
7827,"Icons"
7828,"Leiste"
7829,"Hauptmenü anzeigen"
7830,"Benachrichtigungen anzeigen"
7831,"Limitrausch-Balken anzeigen"
7832,"Empfohlene Inhalte"
7833,"Nach Login anzeigen"
7834,"Nach Arealwechsel anzeigen"
7835,"Setwechsel-Einstellungen"
7836,"Bei Wechseln mit weggesteckter Waffe aktivieren"
7837,"Bei Wechseln mit gezogener Waffe aktivieren"
7838,"Automatischer Setwechsel beim Ziehen/Wegstecken der Waffe"
7839,"Senden von Gegen<SoftHyphen/>stands<SoftHyphen/>beschrei<SoftHyphen/>bung aktivieren"
7840,"[<Time(IntegerParameter(1))/><Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>]"
7841,"[<Time(IntegerParameter(1))/><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>12</If>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue> <If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>p.m.<Else/>a.m.</If>]"
7842,"<Switch(IntegerParameter(1))><Case(1)></Case><Case(2)></Case><Case(3)></Case><Case(4)></Case><Case(5)></Case><Case(6)></Case></Switch>"
7843,"Helfer-Kommandomenü bei Setwechsel auch wechseln"
7844,"Helfer-Kommandomenü-Anzeige"
7845,"Wenn Helfer-Kommandomenü verfügbar ist"
7846,"Kreuz-Kommandomenü und Kommandomenü anzeigen"
7847,"Nur Kreuz-Kommandomenü anzeigen"
7848,"Nur Kommandomenü anzeigen"
7849,"Menü 1 durch Helfer-Kommandomenü ersetzen"
7850,"<Gui(12)/> Belegung <If(GreaterThan(IntegerParameter(1),0))>der L1-Taste<Else/>des linken Bumpers</If>"
7851,"<Gui(14)/> Belegung <If(GreaterThan(IntegerParameter(1),0))>der L2-Taste<Else/>des linken Schalters</If>"
7852,"<Gui(16)/> Belegung <If(GreaterThan(IntegerParameter(1),0))>der L3-Taste<Else/>des linken Sticks</If>"
7853,"<Gui(13)/> Belegung <If(GreaterThan(IntegerParameter(1),0))>der R1-Taste<Else/>des rechten Bumpers</If>"
7854,"<Gui(15)/> Belegung <If(GreaterThan(IntegerParameter(1),0))>der R2-Taste<Else/>des rechten Schalters</If>"
7855,"<Gui(17)/> Belegung <If(GreaterThan(IntegerParameter(1),0))>der R3-Taste<Else/>des rechten Sticks</If>"
7856,"<Gui(20)/> Belegung des linken Sticks"
7857,"<Gui(23)/> Belegung des rechten Sticks"
7858,"<Gui(18)/> Belegung der <If(IntegerParameter(1))><Switch(IntegerParameter(1))><Case(1)>START-Taste</Case><Case(2)>Optionstaste</Case></Switch><Else/>START-Taste</If>"
7859,"<Gui(19)/> Belegung <If(IntegerParameter(1))><Switch(IntegerParameter(1))><Case(1)>der SELECT-Taste</Case><Case(2)>des Touchpads</Case></Switch><Else/>der Zurück-Taste</If>"
7860,"<Gui(11)/> Belegung der <If(GreaterThan(IntegerParameter(1),0))>△-Taste<Else/>Y-Taste</If>"
7861,"<Gui(8)/> Belegung der <If(GreaterThan(IntegerParameter(1),0))>◯-Taste<Else/>B-Taste</If>"
7862,"<Gui(9)/> Belegung der <If(GreaterThan(IntegerParameter(1),0))>×-Taste<Else/>A-Taste</If>"
7863,"<Gui(10)/> Belegung der <If(GreaterThan(IntegerParameter(1),0))>□-Taste<Else/>X-Taste</If>"
7864,"<Switch(IntegerParameter(1))><Case(1)><Gui(77)/></Case><Case(2)><Gui(95)/></Case><Case(3)><Gui(78)/></Case><Case(4)><Gui(79)/></Case><Case(5)><Gui(80)/></Case><Case(6)><Gui(81)/></Case><Case(7)><Gui(108)/></Case></Switch>"
7865,"<Switch(IntegerParameter(1))><Case(1)></Case><Case(2)></Case><Case(3)></Case><Case(4)></Case><Case(5)></Case><Case(6)></Case><Case(7)></Case><Case(8)></Case></Switch>"
7866,"Welten-Kontaktkreis [1]"
7867,"Details"
7868,"Allgemein"
7869,"Nachrichtentöne"
7870,"Sortier-Einstellungen"
7871,"Gegenstandsart"
7872,"Aus<SoftHyphen/>rüstungs<SoftHyphen/>stufe"
7873,"Gegen<SoftHyphen/>stands<SoftHyphen/>stufe"
7874,"Stapelgröße"
7875,"Sortierung"
7876,"Ins erste freie Feld legen"
7877,"Nach Gegenstandsart auf Blöcke verteilen"
7878,"Links und Rechts am Stick vertauschen"
7879,"Oben und Unten am Stick vertauschen"
7880,"Nur selbst verursachte negative Statuseffekte anzeigen"
7881,"Erweiterte Einstellungen"
7882,"Erweitertes Kreuz-Kommandomenü bei 2 Tasten zugleich"
7883,"Bei <CommandIcon(15)/>→<CommandIcon(14)/> einblenden:"
7884,"Bei <CommandIcon(14)/>→<CommandIcon(15)/> einblenden:"
7885,"Signalton-Einstellungen"
7886,"Flüstern"
7887,"Gruppe"
7888,"Allianz"
7889,"Freie Ge<SoftHyphen/>sell<SoftHyphen/>schaft"
7890,"Kontaktkreis 1"
7891,"Kontaktkreis 2"
7892,"Kontaktkreis 3"
7893,"Kontaktkreis 4"
7894,"Kontaktkreis 5"
7895,"Kontaktkreis 6"
7896,"Kontaktkreis 7"
7897,"Kontaktkreis 8"
7898,"Neulinge"
7899,"PvP-Team"
7900,"Nur in Bewegung"
7901,"Immer"
7902,"Aus"
7905,"Alle"
7906,"Freunde"
7907,"Gruppe"
7908,"Feinde"
7909,"Angreifende Feinde"
7910,"Benutzerdefiniert"
7911,"Alles außer PCs"
7915,"Strg"
7916,"Alt"
7917,"Umsch"
7920,"Voller Name"
7921,"Nachname abgekürzt"
7922,"Vorname abgekürzt"
7923,"Initialen"
7925,"Alle anzeigen"
7926,"Standard"
7927,"Minimal"
7928,"Verbergen"
7929,"Benutzerdefiniert"
7930,"Immer anzeigen"
7931,"Im Kampf"
7932,"Wenn anvisiert"
7933,"Nie"
7935,"Voller Name"
7936,"Nachname abgekürzt"
7937,"Vorname abgekürzt"
7938,"Initialen"
7940,"Immer"
7941,"Im Kampf"
7942,"Wenn LP weniger als 100 %"
7943,"Nie"
7945,"Voller Name"
7946,"Nachname abgekürzt"
7947,"Vorname abgekürzt"
7948,"Initialen"
7950,"Ortszeit"
7951,"Serverzeit"
7955,"24-Stunden-Format"
7956,"12-Stunden-Format"
7960,"Nicht anlegbare Gegenstände im Arsenal nur beim Ausrüsten ausgrauen"
7962,"Untermenü-Einstellungen"
7963,"Anpassen"
7965,"Alle anzeigen"
7966,"Eigene anzeigen"
7967,"Aus"
7970,"Aktiv"
7971,"Inaktiv"
7975,"Maximal"
7976,"Groß"
7977,"Standard"
7980,"Am Cursor"
7981,"Fix (gegenüber)"
7982,"Fix"
7984,"Sofort schließen"
7985,"Nur schließen, wenn Karte aktiv"
7987,"Standard"
7988,"Linksbündig (nach Relevanz)"
7990,"Ton 0"
7991,"Ton 1"
7992,"Ton 2"
7993,"Ton 3"
7994,"Ton 4"
7995,"Ton 5"
7996,"Ton 6"
7997,"Ton 7"
7998,"Ton 8"
7999,"Ton 9"
8000,"Ton 10"
8001,"Ton 11"
8002,"Ton 12"
8003,"Ton 13"
8004,"Ton 14"
8005,"Ton 15"
8006,"Ton 16"
8007,"Ton 17"
8008,"Ton 18"
8009,"Ton 19"
8010,"Ton 20"
8012,"Linksbündig (positive zuerst)"
8013,"Linksbündig (negative zuerst)"
8015,"Menü-Set 1, links"
8016,"Menü-Set 1, rechts"
8017,"Menü-Set 2, links"
8018,"Menü-Set 2, rechts"
8019,"Menü-Set 3, links"
8020,"Menü-Set 3, rechts"
8021,"Menü-Set 4, links"
8022,"Menü-Set 4, rechts"
8023,"Menü-Set 5, links"
8024,"Menü-Set 5, rechts"
8025,"Menü-Set 6, links"
8026,"Menü-Set 6, rechts"
8027,"Menü-Set 7, links"
8028,"Menü-Set 7, rechts"
8029,"Menü-Set 8, links"
8030,"Menü-Set 8, rechts"
8031,"Aktives Menü-Set +1, links"
8032,"Aktives Menü-Set +1, rechts"
8033,"Aktives Menü-Set -1, links"
8034,"Aktives Menü-Set -1, rechts"
8040,"Standard"
8041,"Umgekehrt"
8042,"Nicht ordnen"
8043,"Aufsteigend"
8044,"Absteigend"
8045,"Nicht ordnen"
8046,"Aufsteigend"
8047,"Absteigend"
8048,"Nicht ordnen"
8049,"Aufsteigend"
8050,"Absteigend"
8051,"Maximal"
8052,"Groß"
8053,"Standard"
8055,"Maximal"
8056,"Groß"
8057,"Standard"
8060,"Maximal"
8061,"Groß"
8062,"Standard"
8065,"Eorzea-Zeit"
8066,"Ortszeit"
8067,"Serverzeit"
8070,"Anzeigen"
8071,"Nicht anzeigen"
8075,"Anzahl der Aufgaben"
8076,"5"
8077,"4"
8078,"3"
8079,"2"
8080,"1"
8085,"Namensanzeige von PvP-Gegnern"
8086,"Anzeigeart"
8087,"Voller Name"
8088,"Abkürzung"
8090,"Spielanleitung"
8091,"Nach Login anzeigen"
8092,"Nach Arealwechsel anzeigen"
8093,"Achtung, der Gruppenanführer ist in diesem Inhalt noch nicht so weit fortgeschritten wie du. Du wirst zu seiner Position zurück versetzt.

<Sheet(InstanceContent,IntegerParameter(1),3)/> (Beuteregel: <Switch(IntegerParameter(4))><Case(1)>Standard</Case><Case(2)>Nur Gier</Case><Case(3)>Anführer</Case></Switch>) trotzdem betreten?"
8094,"Achtung, der Gruppenanführer ist in diesem Inhalt noch nicht so weit fortgeschritten wie du. Du wirst zu seiner Position zurück versetzt.
Außerdem <If(Equal(IntegerParameter(2),1))>hat ein Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied<Else/>haben <Value>IntegerParameter(2)</Value> Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder</If> den Inhalt bereits abgeschlossen, daher <If(Equal(IntegerParameter(3),1))>wird nur eine Schatztruhe<Else/>werden <Value>IntegerParameter(3)</Value> Schatztruhen</If> erscheinen.

<Sheet(InstanceContent,IntegerParameter(1),3)/> (Beuteregel: <Switch(IntegerParameter(4))><Case(1)>Standard</Case><Case(2)>Nur Gier</Case><Case(3)>Anführer</Case></Switch>) trotzdem betreten?"
8095,"Achtung, <If(Equal(IntegerParameter(2),1))>ein Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied hat<Else/><Value>IntegerParameter(2)</Value> Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder haben</If> den gewählten Inhalt bereits abgeschlossen, daher <If(Equal(IntegerParameter(3),1))>wird nur eine Schatztruhe<Else/>werden <Value>IntegerParameter(3)</Value> Schatztruhen</If> erscheinen.

<Sheet(InstanceContent,IntegerParameter(1),3)/> (Beuteregel: <Switch(IntegerParameter(4))><Case(1)>Standard</Case><Case(2)>Nur Gier</Case><Case(3)>Anführer</Case></Switch>) trotzdem betreten?"
8096,"Achtung, du bist noch nicht bis zu dem gewählten Inhalt fortgeschritten und wirst einen Teil der Geschichte überspringen.
Außerdem <If(Equal(IntegerParameter(2),1))>hat ein Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied<Else/>haben <Value>IntegerParameter(2)</Value> Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder</If> den Inhalt bereits abgeschlossen, daher <If(Equal(IntegerParameter(3),1))>wird nur eine Schatztruhe<Else/>werden <Value>IntegerParameter(3)</Value> Schatztruhen</If> erscheinen.

<Sheet(InstanceContent,IntegerParameter(1),3)/> (Beuteregel: <Switch(IntegerParameter(4))><Case(1)>Standard</Case><Case(2)>Nur Gier</Case><Case(3)>Anführer</Case></Switch>) trotzdem betreten?"
8097,"Achtung, du bist noch nicht bis zu dem gewählten Inhalt fortgeschritten und wirst einen Teil der Geschichte überspringen.

<Sheet(InstanceContent,IntegerParameter(1),3)/> (Beuteregel: <Switch(IntegerParameter(4))><Case(1)>Standard</Case><Case(2)>Nur Gier</Case><Case(3)>Anführer</Case></Switch>) trotzdem betreten?"
8098,"<Sheet(InstanceContent,IntegerParameter(1),3)/> (Beuteregel: <Switch(IntegerParameter(4))><Case(1)>Standard</Case><Case(2)>Nur Gier</Case><Case(3)>Anführer</Case></Switch>) beginnen?"
8099,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Achtung, du hast diesen Inhalt bereits abgeschlossen und daher keinen Anspruch auf eine Vergütung.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Insgesamt <If(Equal(IntegerParameter(2),1))>hat ein Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied<Else/>haben <Value>IntegerParameter(2)</Value> Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder</If> den Inhalt bereits abgeschlossen, daher <If(Equal(IntegerParameter(3),1))>wird nur eine Schatztruhe<Else/>werden <Value>IntegerParameter(3)</Value> Schatztruhen</If> erscheinen.

<Sheet(InstanceContent,IntegerParameter(1),3)/> (Beuteregel: <Switch(IntegerParameter(4))><Case(1)>Standard</Case><Case(2)>Nur Gier</Case><Case(3)>Anführer</Case></Switch>) trotzdem betreten?"
8100,"Entziffern"
8101,"<Clickable(<SheetDe(Item,2,IntegerParameter(1),1,4,1)/>)/> entziffern?"
8102,"ENTZIFFERN"
8103,""
8104,"Wähle eine Karte."
8105,"Die Schatztruhe öffnen? Die Schatzkarte geht dabei verloren."
8106,"(Schatz<SoftHyphen/>suche)"
8107,"Schatz<SoftHyphen/>suche"
8108,"Untersuch die Schatztruhe!"
8109,"Besiege alle Gegner!"
8110,"Hol dir die Schatztruhe!"
8111,"Schatztruhe untersuchen"
8112,"Gegner besiegen"
8113,"Schatz nehmen"
8114,"Berühre das Transport-Äthergramm und betritt einen geheimen Hort!"
8115,"Transport-Äthergramm berühren"
8116,"Den geheimen Hort betreten?
<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Die Mitglieder deiner Gruppe werden automatisch mitbefördert.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
8120,"Im Chatlog anzeigen"
8124,"<Sheet(EmoteCategory,1,0)/>"
8125,"<Sheet(EmoteCategory,2,0)/>"
8126,"<Sheet(EmoteCategory,3,0)/>"
8127,"Favoriten"
8128,"Suche"
8130,"BEREITSCHAFTSANFRAGE"
8131,""
8132,"Schließen"
8133,"Eine Bereitschaftsanfrage wurde gestellt.
Hast du alle Vor<SoftHyphen/>bereitungen getroffen?
※ Wenn die Gruppe noch warten soll, kannst du auch später antworten."
8134,"Bereitschaftsanfrage"
8135,"Bereitschaftsanfrage stellen?"
8136,"Warten"
8137,"Stormblood"
8138,"Heavensward"
8139,"<CommandIcon(11)/> Beschreibung anzeigen"
8140,"EORZEA INCOGNITA"
8141,""
8142,"Besucht: <Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
8143,"<Highlight>StringParameter(1)</Highlight>"
8144,"Notizen"
8145,"Notizen anzeigen"
8146,"Beschreibung"
8147,"Beschreibung anzeigen"
8148,"Wähle einen Eintrag."
8149,"<CommandIcon(11)/> Notizen anzeigen"
8150,"AKTUELLE AGENDA"
8151,""
8152,"Kategorie"
8153,"Zeitlimit"
8154," Noch <Value>IntegerParameter(1)</Value> Std <Value>IntegerParameter(2)</Value> Min (<Time(IntegerParameter(3))/><Value>TopLevelParameter(219)</Value>.<Value>TopLevelParameter(221)</Value>. <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>)"
8155,"Daten werden ermittelt ..."
8156,"Shadowbringers"
8157,"Allianz A/B/C"
8158,"Allianz D/E/F"
8159,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
8160,"Endwalker"
8161,"A Realm Reborn"
8162,"Eorzea Incognita bei neu hinzugefügten Einträgen öffnen"
8163,"Eintrag anzeigen"
8164,"Vergütung"
8165,"Heraus<SoftHyphen/>forde<SoftHyphen/>rung bestanden"
8166,"Bestanden!"
8167,"Daten werden ermittelt ..."
8168,"Routine"
8169,"PvP-Routine"
8170,"Mitstreiter-Routine"
8171,"Staatstaler"
8172,"Diese Kategorie hast du noch nicht freigespielt."
8173,"Wolfsmarken"
8174,"Elementarroutine"
8180,"140 %"
8181,"120 %"
8182,"110 %"
8183,"100 %"
8184,"90 %"
8185,"80 %"
8186,"60 %"
8190,"Bildschirm-Layout kopieren"
8191,"Quelle"
8192,"Aktuelles Layout kopieren"
8193,"Ok"
8194,"Quelle: <If(Equal(IntegerParameter(1),0))>Spielbildschirm (<If(GreaterThan(PlayerParameter(75),0))><Switch(PlayerParameter(75))><Case(1)>PS3</Case><Case(2)>PS4™</Case><Case(3)>PS4™</Case><Case(4)>PS5™</Case></Switch><Else/></If>)<Else/>Remote Play-Bildschirm</If>
Ziel: <If(Equal(IntegerParameter(1),0))>Remote Play-Bildschirm<Else/>Spielbildschirm (<If(GreaterThan(PlayerParameter(75),0))><Switch(PlayerParameter(75))><Case(1)>PS3</Case><Case(2)>PS4™</Case><Case(3)>PS4™</Case><Case(4)>PS5™</Case></Switch><Else/></If>)</If>
Momentane Einstellungen des Ziels überschreiben?"
8195,"Ja"
8196,"Nein"
8197,"Spielbildschirm (<If(GreaterThan(PlayerParameter(75),0))><Switch(PlayerParameter(75))><Case(1)>PS3</Case><Case(2)>PS4™</Case><Case(3)>PS4™</Case><Case(4)>PS5™</Case></Switch><Else/></If>)"
8198,"Remote Play-Bildschirm"
8200,"Nasseffekt anzeigen"
8201,"<If(GreaterThan(PlayerParameter(75),0))>Wireless Controller<Else/>Gamepad</If>"
8202,"Systemtöne über Lautsprecher"
8203,"Lautsprecherlautstärke"
8204,"Anzeigelimit"
8205,"Charaktere/Objekte"
8206,"Gleichzeitige Fenster"
8207,"Autom. Rennen über Hilfstaste aktivieren"
8208,"Touchpad"
8209,"Touchpad als Maus verwenden"
8210,"Cursor-Ge<SoftHyphen/>schwindig<SoftHyphen/>keit"
8211,"Virtuelle Maus aktivieren"
8212,"Zoom per Touchpad-Taste"
8213,"Touchpad-Taste (links)"
8214,"Touchpad-Taste (rechts)"
8215,"Remote Play"
8216,"Touchpad-Mausmodus"
8217,"Rückseiten-Touchpad aktivieren"
8218,"Anpassen der Fenstergröße mit <Gui(17)/> aktivieren"
8219,"Einfügen von Text mit <Gui(12)/>+<Gui(13)/> aktivieren"
8220,"Alle Systemtöne"
8221,"Nur Benachrichtigungen"
8222,"Keine Systemtöne"
8225,"Maximal"
8226,"Hoch"
8227,"Normal"
8228,"Niedrig"
8229,"Minimal"
8235,"HUD-Elemente vorlaufend"
8236,"HUD-Elemente rücklaufend"
8237,"Nicht festgelegt"
8240,"Unbegrenzt"
8241,"30"
8242,"25"
8243,"20"
8244,"15"
8245,"10"
8246,"8"
8247,"5"
8250,"Boden-Zielmodus"
8251,"Zielring"
8252,"Cursor-Ge<SoftHyphen/>schwindig<SoftHyphen/>keit (Freier Modus)"
8253,"Rahmen beim Auswählen eines Charakters anzeigen"
8254,"Zeit zwischen Posenwechseln"
8255,"Kreuz-Kommandomenü aktivieren"
8256,"Bei Kommandos Reaktivierungs-Warnungen anzeigen"
8257,"Posenwechsel bei Untätigkeit aktivieren"
8258,"Bei Kommandos Warnungen anzeigen"
8259,"Bei Erreichen der Maximal-Flughöhe Warnung anzeigen"
8260,"Folgt Cursor"
8261,"Frei (Bewegen mit <CommandIcon(13)/>+<CommandIcon(20)/>)"
8263,"Zielkreisauswahl wechseln, um Ziel anzuvisieren"
8264,"Automatisch ein Ziel nahe des Cursors auswählen"
8265,"Absolute Position"
8266,"Relative Position"
8267,"Bewegung nur innerhalb des Kommando-Wir<SoftHyphen/>kungs<SoftHyphen/>be<SoftHyphen/>reichs möglich"
8268,"Kommando-Auslösung durch doppelten Tastendruck"
8269,"Ohne Boden-Zielmodus Kommando auslösen"
8270,"<If(Equal(PlayerParameter(75),3))>PS4™-Konsole: Full HD-Qualität mit stabilisierter Bildwiederholrate<Else/>PS4™-Konsole: Full HD-Qualität</If>"
8271,"Standard: HD-Qualität"
8272,"Standardgröße von Fenstern und HUD-Elementen"
8273,"Anwenden"
8274,"Die Größe aller Fenster und HUD-Elemente anpassen?"
8275,"Größe auf alle UI-Elemente anwenden"
8276,"Standardgröße"
8277,"<If(Equal(PlayerParameter(75),3))>PS4™Pro-Konsole: Auf 4K hochskalierte WQHD-Auflösung<Else/>PS4™Pro-Konsole: <Gui(63)/> Nur auf PS4™Pro-Konsolen verfügbar!</If>"
8278,"UI-Größe"
8279,"100 %"
8280,"150 %"
8281,"System-UI vergrößern"
8285,"Auto-Abwesenheit"
8286,"Automatisch als „abwesend“ anzeigen"
8287,"Ordner für Screenshots"
8288,"Ändern"
8290,"Nie"
8291,"Nach 5 Minuten"
8292,"Nach 10 Minuten"
8293,"Nach 30 Minuten"
8294,"Nach 60 Minuten"
8295,"Wähle einen Zielordner.
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Für fort<SoftHyphen/>ge<SoftHyphen/>schrit<SoftHyphen/>te<SoftHyphen/>ne Benutzer.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
8296,"Bei Auto-Abwesenheit Schnappschuss-Sucher starten"
8297,"Gruppenfotomodus und Schnappschuss-Sucher"
8298,"Online-Status zu „Kameramodus“ ändern, wenn aktiviert"
8300,"REITTIERE"
8301,""
8302,"REITTIERE"
8303,"BEGLEITER"
8304,"Umschalten"
8305,"<CommandIcon(10)/> Im Kommandomenü anlegen <CommandIcon(8)/> Ausführen"
8306,"<CommandIcon(11)/> Reittier/Begleiter umschalten"
8307,"Füge deine Lieblingsbegleiter den Favoriten hinzu, um schneller auf sie zugreifen zu können."
8308,"Füge deine Lieblingsreittiere den Favoriten hinzu, um schneller auf sie zugreifen zu können."
8309,"Wähle ein Reittier."
8310,"Wähle einen Begleiter."
8311,"Gesamt: <Format(IntegerParameter(1),FF022E)/>"
8312,"<Clickable(<SheetDe(ActStr,5,IntegerParameter(1),1,1,1)/>)/>"
8313,"Fortbewegung"
8314,"Laufend"
8315,"Schwebend"
8316,"Verhalten"
8317,"BEGLEITER"
8318,""
8319,"Kommandomenü bearbeiten"
8320,"Anvisieren"
8321,"Yo-kai-Medaillium öffnen"
8322,"Rufen"
8323,"Zu Favoriten hinzufügen"
