key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2662,"Skysteel Tools","Outils de Cielacier : marteau de lapidaire du chant céleste","Obtenir un marteau de lapidaire du chant céleste.",10," / ","","ui/icon/035000/035338.tex",1,24," The Tools of Tomorrow","goldsmith",,,,,,,,400,44,"AchievementHideCondition#0"
2663,"Skysteel Tools","Outils de Cielacier : couteau arrondi du chant céleste","Obtenir un couteau arrondi du chant céleste.",10," / ","","ui/icon/035000/035439.tex",1,24," The Tools of Tomorrow","leatherworker",,,,,,,,500,44,"AchievementHideCondition#0"
2664,"Skysteel Tools","Outils de Cielacier : aiguille du chant céleste","Obtenir une aiguille du chant céleste.",10," / ","","ui/icon/035000/035539.tex",1,24," The Tools of Tomorrow","weaver",,,,,,,,600,44,"AchievementHideCondition#0"
2665,"Skysteel Tools","Outils de Cielacier : alambic du chant céleste","Obtenir un alambic du chant céleste.",10," / ","","ui/icon/035000/035638.tex",1,24," The Tools of Tomorrow","alchemist",,,,,,,,700,44,"AchievementHideCondition#0"
2666,"Skysteel Tools","Outils de Cielacier : poêle à frire du chant céleste","Obtenir une poêle à frire du chant céleste.",10," / ","","ui/icon/035000/035741.tex",1,24," The Tools of Tomorrow","culinarian",,,,,,,,800,44,"AchievementHideCondition#0"
2667,"Skysteel Tools","Outils de Cielacier : pioche du chant céleste","Obtenir une pioche du chant céleste.",10," / ","","ui/icon/038000/038041.tex",1,24," The Tools of Tomorrow","miner",,,,,,,,900,44,"AchievementHideCondition#0"
2668,"Skysteel Tools","Outils de Cielacier : hachette du chant céleste","Obtenir une hachette du chant céleste.",10," / ","","ui/icon/038000/038139.tex",1,24," The Tools of Tomorrow","botanist",,,,,,,,1000,44,"AchievementHideCondition#0"
2669,"Skysteel Tools","Outils de Cielacier : canne à pêche du chant céleste","Obtenir une canne à pêche du chant céleste.",10," / ","","ui/icon/038000/038242.tex",1,24," The Tools of Tomorrow","fisher",,,,,,,,1100,44,"AchievementHideCondition#0"
2670,"Quests","Libérateur du Front sud de Bozja","Accomplir la quête “L'épée sacrée Garde-la-Reine”.",10," / ","","ui/icon/026000/026002.tex",1,6,"The Lady of Blades",,,,,,,,,691,50,"AchievementHideCondition#0"
2671,"Duty","Biographe du Front sud de Bozja","Remplir toutes les entrées du rapport du front bozjien.",10," / ","","ui/icon/026000/026184.tex",0,28,,,,,,,,,,2202,50,"AchievementHideCondition#0"
2672,"Field Operations","Rôle crucial I","Remporter 10 af<SoftHyphen/>fron<SoftHyphen/>te<SoftHyphen/>ments cruciaux sur le front bozjien.",10," / ","","ui/icon/064000/064836.tex",1,1,,,,,,,,,,1511,50,"AchievementHideCondition#0"
2673,"Field Operations","Rôle crucial II","Remporter 50 af<SoftHyphen/>fron<SoftHyphen/>te<SoftHyphen/>ments cruciaux sur le front bozjien.",10," / ","","ui/icon/064000/064836.tex",1,1,,,,,,,,,,1512,50,"AchievementHideCondition#0"
2674,"Field Operations","Rôle crucial III","Remporter 100 af<SoftHyphen/>fron<SoftHyphen/>te<SoftHyphen/>ments cruciaux sur le front bozjien.",10," / ","","ui/icon/064000/064836.tex",1,1,,,,,,,,,,1513,50,"AchievementHideCondition#0"
2675,"Field Operations","Rôle crucial IV","Remporter 500 af<SoftHyphen/>fron<SoftHyphen/>te<SoftHyphen/>ments cruciaux sur le front bozjien.",20,"The Decisive Blow / The Decisive Blow","","ui/icon/064000/064836.tex",1,1,,,,,,,,,,1514,50,"AchievementHideCondition#0"
2676,"Field Operations","Prendre la mouche I","Remporter 10 escarmouches sur le front bozjien.",5," / ","","ui/icon/003000/003004.tex",1,1,,,,,,,,,,1501,50,"AchievementHideCondition#0"
2677,"Field Operations","Prendre la mouche II","Remporter 50 escarmouches sur le front bozjien.",5," / ","","ui/icon/003000/003004.tex",1,1,,,,,,,,,,1502,50,"AchievementHideCondition#0"
2678,"Field Operations","Prendre la mouche III","Remporter 100 escarmouches sur le front bozjien.",5," / ","","ui/icon/003000/003004.tex",1,1,,,,,,,,,,1503,50,"AchievementHideCondition#0"
2679,"Field Operations","Prendre la mouche IV","Remporter 500 escarmouches sur le front bozjien.",10,"Skirmisher / Skirmisher","","ui/icon/003000/003004.tex",1,1,,,,,,,,,,1504,50,"AchievementHideCondition#0"
2680,"Field Operations","Entrer par la grande porte I","Prendre Castrum Lacus Litore sur le Front sud de Bozja.",10," / ","","ui/icon/064000/064824.tex",1,1,,,,,,,,,,1531,50,"AchievementHideCondition#0"
2681,"Field Operations","Entrer par la grande porte II","Prendre 10 fois Castrum Lacus Litore sur le Front sud de Bozja.",10," / ","","ui/icon/064000/064824.tex",1,1,,,,,,,,,,1532,50,"AchievementHideCondition#0"
2682,"Field Operations","Entrer par la grande porte III","Prendre 50 fois Castrum Lacus Litore sur le Front sud de Bozja.",20,"Siege Liege / Siege Liege","","ui/icon/064000/064824.tex",1,1,,,,,,,,,,1533,50,"AchievementHideCondition#0"
2683,"Field Operations","Battons-nous en duel, Gabriel !","Remporter un duel contre Gabriel sur le Front sud de Bozja.",10,"Gabriel's Downfall / Gabriel's Downfall","","ui/icon/002000/002629.tex",1,1,,,,,,,,,,1521,50,"AchievementHideCondition#0"
2684,"Field Operations","Battons-nous en duel, Lyon !","Remporter un duel contre Lyon le Roi bestial sur le Front sud de Bozja.",10,"Queller of Beasts / Queller of Beasts","","ui/icon/002000/002629.tex",1,1,,,,,,,,,,1522,50,"AchievementHideCondition#0"
2685,"Field Operations","Battons-nous en duel, Sartauvoir !","Remporter un duel contre Sartauvoir quo Soranus sur le Front sud de Bozja.",10,"The Death of Flame / The Death of Flame","","ui/icon/002000/002629.tex",1,1,,,,,,,,,,1523,50,"AchievementHideCondition#0"
2686,"Field Operations","Duelliste d'élite","Accomplir les trois hauts faits de la série “Battons-nous en duel”.",20,"Sword of the South / Sword of the South","","ui/icon/064000/064836.tex",1,2,"Missing an Angel","Lyon's Share","Burn Baby Burn",,,,,,,1524,50,"AchievementHideCondition#0"
2687,"Field Operations","Savoir ancestral I","Faire expertiser 10 éclats oubliés.",5," / ","","ui/icon/000000/000121.tex",1,1,,,,,,,,,,1541,50,"AchievementHideCondition#0"
2688,"Field Operations","Savoir ancestral II","Faire expertiser 100 éclats oubliés.",5," / ","","ui/icon/000000/000121.tex",1,1,,,,,,,,,,1542,50,"AchievementHideCondition#0"
2689,"Field Operations","Savoir ancestral III","Faire expertiser 500 éclats oubliés.",5," / ","","ui/icon/000000/000121.tex",1,1,,,,,,,,,,1543,50,"AchievementHideCondition#0"
2690,"Field Operations","Savoir ancestral IV","Faire expertiser 1 000 éclats oubliés.",10," / ","Bozjan Earring","ui/icon/000000/000121.tex",1,1,,,,,,,,,,1544,50,"AchievementHideCondition#0"
2691,"Field Operations","Bon Samaritain de Bozja I","Ressusciter 10 fois un autre joueur en Bozja.",5," / ","","ui/icon/064000/064645.tex",1,1,,,,,,,,,,1551,50,"AchievementHideCondition#0"
2692,"Field Operations","Bon Samaritain de Bozja II","Ressusciter 100 fois un autre joueur en Bozja.",5," / ","","ui/icon/064000/064645.tex",1,1,,,,,,,,,,1552,50,"AchievementHideCondition#0"
2693,"Field Operations","Bon Samaritain de Bozja III","Ressusciter 500 fois un autre joueur en Bozja.",10,"Guardian Angel / Guardian Angel","","ui/icon/064000/064645.tex",1,1,,,,,,,,,,1553,50,"AchievementHideCondition#0"
2694,"Resistance Weapons","Armes de la résistance : Lien d'honneur et Ténacité in memoriam","Obtenir Lien d'honneur in memoriam et Ténacité in memoriam.",10," / ","","ui/icon/030000/030620.tex",1,24," The Will to Resist","paladin",,,,,,,,101,50,"AchievementHideCondition#3"
2695,"Resistance Weapons","Armes de la résistance : Arrache-crânes in memoriam","Obtenir Arrache-crânes in memoriam.",10," / ","","ui/icon/031000/031593.tex",1,24," The Will to Resist","warrior",,,,,,,,301,50,"AchievementHideCondition#3"
2696,"Resistance Weapons","Armes de la résistance : Mal-née in memoriam","Obtenir Mal-née in memoriam.",10," / ","","ui/icon/034000/034352.tex",1,24," The Will to Resist","dark knight",,,,,,,,1101,50,"AchievementHideCondition#3"
2697,"Resistance Weapons","Armes de la résistance : Protectrice de la couronne in memoriam","Obtenir Protectrice de la couronne in memoriam.",10," / ","","ui/icon/036000/036041.tex",1,24," The Will to Resist","gunbreaker",,,,,,,,1601,50,"AchievementHideCondition#3"
2698,"Resistance Weapons","Armes de la résistance : Dreizack in memoriam","Obtenir Dreizack in memoriam.",10," / ","","ui/icon/031000/031995.tex",1,24," The Will to Resist","dragoon",,,,,,,,401,50,"AchievementHideCondition#3"
2699,"Resistance Weapons","Armes de la résistance : Samsara in memoriam","Obtenir les Samsara in memoriam.",10," / ","","ui/icon/031000/031186.tex",1,24," The Will to Resist","monk",,,,,,,,201,50,"AchievementHideCondition#3"
2700,"Resistance Weapons","Armes de la résistance : Honeshirazu in memoriam","Obtenir les Honeshirazu in memoriam.",10," / ","","ui/icon/033000/033970.tex",1,24," The Will to Resist","ninja",,,,,,,,601,50,"AchievementHideCondition#3"
2701,"Resistance Weapons","Armes de la résistance : Hoshikiri in memoriam","Obtenir Hoshikiri in memoriam.",10," / ","","ui/icon/036000/036502.tex",1,24," The Will to Resist","samurai",,,,,,,,1401,50,"AchievementHideCondition#3"
2702,"Resistance Weapons","Armes de la résistance : Brillance in memoriam","Obtenir Brillance in memoriam.",10," / ","","ui/icon/032000/032386.tex",1,24," The Will to Resist","bard",,,,,,,,501,50,"AchievementHideCondition#3"
2703,"Resistance Weapons","Armes de la résistance : Garde-loi in memoriam","Obtenir Garde-loi in memoriam.",10," / ","","ui/icon/034000/034468.tex",1,24," The Will to Resist","machinist",,,,,,,,1201,50,"AchievementHideCondition#3"
2704,"Resistance Weapons","Armes de la résistance : Enchufla in memoriam","Obtenir les Enchufla in memoriam.",10," / ","","ui/icon/036000/036244.tex",1,24," The Will to Resist","dancer",,,,,,,,1701,50,"AchievementHideCondition#3"
2705,"Resistance Weapons","Armes de la résistance : Discipline de l'âme in memoriam","Obtenir Discipline de l'âme in memoriam.",10," / ","","ui/icon/033000/033140.tex",1,24," The Will to Resist","black mage",,,,,,,,801,50,"AchievementHideCondition#3"
2706,"Resistance Weapons","Armes de la résistance : Espiritus in memoriam","Obtenir Espiritus in memoriam.",10," / ","","ui/icon/033000/033322.tex",1,24," The Will to Resist","summoner",,,,,,,,901,50,"AchievementHideCondition#3"
2707,"Resistance Weapons","Armes de la résistance : Gardien-de-légende in memoriam","Obtenir Gardien-de-légende in memoriam.",10," / ","","ui/icon/036000/036801.tex",1,24," The Will to Resist","red mage",,,,,,,,1501,50,"AchievementHideCondition#3"
2708,"Resistance Weapons","Armes de la résistance : Ingrimm in memoriam","Obtenir Ingrimm in memoriam.",10," / ","","ui/icon/032000/032769.tex",1,24," The Will to Resist","white mage",,,,,,,,701,50,"AchievementHideCondition#3"
2709,"Resistance Weapons","Armes de la résistance : Akademos in memoriam","Obtenir Akademos in memoriam.",10," / ","","ui/icon/033000/033321.tex",1,24," The Will to Resist","scholar",,,,,,,,1001,50,"AchievementHideCondition#3"
2710,"Resistance Weapons","Armes de la résistance : Solstice in memoriam","Obtenir Solstice in memoriam.",10," / ","","ui/icon/034000/034945.tex",1,24," The Will to Resist","astrologian",,,,,,,,1301,50,"AchievementHideCondition#3"
2711,"Quests","Un nouveau cœur pour Azurée","Accomplir la quête “Un nouveau cœur pour Azurée”.",5," / ","","ui/icon/026000/026002.tex",1,6,"May Featherfall Flourish",,,,,,,,,671,44,"AchievementHideCondition#0"
2712,"All Disciplines","Saint d'Azurée (3e phase)","Être dans les 12 premiers du classement de la troisième phase du chantier de recon<SoftHyphen/>struc<SoftHyphen/>tion d'Azurée.",10,"Saint of the Firmament / Saint of the Firmament","","ui/icon/001000/001995.tex",1,1,,,,,,,,,,1001,44,"AchievementHideCondition#1"
2713,"All Disciplines","Bienheureux d'Azurée (3e phase)","Être dans les 100 premiers du classement de la troisième phase du chantier de recon<SoftHyphen/>struc<SoftHyphen/>tion d'Azurée.",10,"Beata of the Firmament / Beatus of the Firmament","","ui/icon/001000/001987.tex",1,1,,,,,,,,,,1001,44,"AchievementHideCondition#1"
2714,"Quests","Avenirs réécrits","Accomplir la quête “Avenirs réécrits”.",20,"Writer of Histories / Writer of Histories","","ui/icon/026000/026002.tex",1,6,"Futures Rewritten",,,,,,,,,71,28,"AchievementHideCondition#0"
2715,"Quests","Les cristaux du souvenir","Accomplir la quête “Les cristaux du souvenir”.",10," / ","","ui/icon/002000/002698.tex",1,6,"A Bounty of Hunters",,,,,,,,,621,1,"AchievementHideCondition#0"
2716,"Fisher","Pêcheur de légendes itinérant IV","Pêcher 28 prises légendaires différentes dans le premier reflet.",10," / ","","ui/icon/001000/001102.tex",1,1,,,,,,,,,,103,1,"AchievementHideCondition#0"
2717,"Duty","Cartographe du continent : Atelier abandonné de Matoya","Découvrir toute la carte de l'Atelier abandonné de Matoya.",10," / ","","ui/icon/001000/001001.tex",1,8,"d4d1/04",,,,,,,,,86,1,"AchievementHideCondition#0"
2718,"Trials","Pourfendeur de l'Hexachire","Vaincre l'Arme Émeraude dans le défi “Castrum Marinum (extrême)”.",10," / ","","ui/icon/000000/000317.tex",1,14,"InstanceContent#20074",,,,,,,,,32,1,"AchievementHideCondition#0"
2719,"Raids","La promesse du souvenir I","Finir La Promesse d'Éden 1 fois.",5," / ","","ui/icon/003000/003122.tex",1,1,,,,,,,,,,0,38,"AchievementHideCondition#0"
2720,"Raids","La promesse du souvenir II","Finir La Promesse d'Éden 5 fois.",10," / ","","ui/icon/003000/003122.tex",1,1,,,,,,,,,,0,38,"AchievementHideCondition#0"
2721,"Raids","La promesse du souvenir III","Finir La Promesse d'Éden 10 fois.",20," / ","","ui/icon/003000/003122.tex",1,1,,,,,,,,,,0,38,"AchievementHideCondition#0"
2722,"Raids","Dans son jardin I","Finir La Promesse d'Éden (sadique) 1 fois.",5," / ","","ui/icon/003000/003122.tex",1,1,,,,,,,,,,0,38,"AchievementHideCondition#0"
2723,"Raids","Dans son jardin II","Finir La Promesse d'Éden (sadique) 5 fois.",10," / ","","ui/icon/003000/003122.tex",1,1,,,,,,,,,,0,38,"AchievementHideCondition#0"
2724,"Raids","Dans son jardin III","Finir La Promesse d'Éden (sadique) 10 fois.",20," / ","","ui/icon/003000/003122.tex",1,1,,,,,,,,,,0,38,"AchievementHideCondition#0"
2725,"Disciples of Magic","Mage bleu expert","Atteindre le niveau 70 avec le job mage bleu.",5," / ","","ui/icon/039000/039903.tex",1,3,"blue mage",,,,,,,,,1007,1,"AchievementHideCondition#0"
2726,"Disciples of Magic","Incollable VIII","Apprendre 100 actions de magie bleue.",5," / ","","ui/icon/062000/062969.tex",1,25,,,,,,,,,,1109,1,"AchievementHideCondition#0"
2727,"Dungeons","Bleu pur","Accomplir la prouesse “Bleu pur” à la Grande Mascarade.",10,"Of the Truest Blue / Of the Truest Blue","","ui/icon/026000/026058.tex",1,1,,,,,,,,,,1105,1,"AchievementHideCondition#0"
2728,"Battle","Tout un palmarès IV","Accomplir 90 missions différentes dans le palmarès bleu.",5,"Blue Ranger / Blue Ranger","","ui/icon/003000/003253.tex",1,1,,,,,,,,,,1203,1,"AchievementHideCondition#0"
2729,"Battle","Des bleus pour le Kami de la fougue","Vaincre Susano dans le défi “La Crique aux tributs (extrême)” avec une équipe composée exclusivement de mages bleus, sans être en équipe réduite et en ayant désactivé le pouvoir de l'Écho.",5," / ","","ui/icon/062000/062969.tex",1,1,,,,,,,,,,1323,1,"AchievementHideCondition#0"
2730,"Battle","Des bleus pour la Béatificatrice onirique","Vaincre Lakshmi dans le défi “Émanation (extrême)” avec une équipe composée exclusivement de mages bleus, sans être en équipe réduite et en ayant désactivé le pouvoir de l'Écho.",5," / ","","ui/icon/062000/062969.tex",1,1,,,,,,,,,,1324,1,"AchievementHideCondition#0"
2731,"Battle","Des bleus pour le Dragon divin","Vaincre Shinryu dans le défi “Le domaine de Shinryu” avec une équipe composée exclusivement de mages bleus, sans être en équipe réduite et en ayant désactivé le pouvoir de l'Écho.",5," / ","","ui/icon/062000/062969.tex",1,1,,,,,,,,,,1325,1,"AchievementHideCondition#0"
2732,"Battle","Des bleus pour la Maîtresse de la lune et de la nuit","Vaincre Tsukuyomi dans le défi “Castrum Fluminis (extrême)” avec une équipe composée exclusivement de mages bleus, sans être en équipe réduite et en ayant désactivé le pouvoir de l'Écho.",5," / ","","ui/icon/062000/062969.tex",1,1,,,,,,,,,,1326,1,"AchievementHideCondition#0"
2733,"Battle","Des bleus pour le Tigre blanc de l'ouest","Vaincre Byakko dans le défi “La Clairière de Jade (extrême)” avec une équipe composée exclusivement de mages bleus, sans être en équipe réduite et en ayant désactivé le pouvoir de l'Écho.",5," / ","","ui/icon/062000/062969.tex",1,1,,,,,,,,,,1327,1,"AchievementHideCondition#0"
2734,"Battle","Des bleus pour l'Oiseau vermillon du sud","Vaincre Suzaku dans le défi “Le Nid des Lamentations (extrême)” avec une équipe composée exclusivement de mages bleus, sans être en équipe réduite et en ayant désactivé le pouvoir de l'Écho.",5," / ","","ui/icon/062000/062969.tex",1,1,,,,,,,,,,1328,1,"AchievementHideCondition#0"
2735,"Battle","Des bleus pour le Dragon azur de l'est","Vaincre Seiryû dans le défi “L'Îlot des Amertumes (extrême)” avec une équipe composée exclusivement de mages bleus, sans être en équipe réduite et en ayant désactivé le pouvoir de l'Écho.",5," / ","","ui/icon/062000/062969.tex",1,1,,,,,,,,,,1329,1,"AchievementHideCondition#0"
2736,"Battle","Des bleus pour Oméga I","Finir “Deltastice v4.0 (sadique)” avec une équipe composée exclusivement de mages bleus, sans être en équipe réduite et en ayant désactivé le pouvoir de l'Écho.",5," / ","","ui/icon/062000/062969.tex",1,1,,,,,,,,,,1330,1,"AchievementHideCondition#0"
2737,"Battle","Des bleus pour Oméga II","Finir “Sigmastice v4.0 (sadique)” avec une équipe composée exclusivement de mages bleus, sans être en équipe réduite et en ayant désactivé le pouvoir de l'Écho.",5," / ","","ui/icon/062000/062969.tex",1,1,,,,,,,,,,1331,1,"AchievementHideCondition#0"
