key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
247,"Du rufst deinen Straßenspatzen als Begleiter herbei. Besser als eine Straßentaube auf dem Dach.","Dieser mutige Spatz hat genug von dem tristen Leben in Yanxia und begab sich auf die Reise seines Lebens. Einige Monde später kam er nach Bardams Probe, schloss sich einer Gruppe Yols an und lernte, was es
bedeutet, ein freier
Spatz zu sein.","Keine Angst, Spatzilein!
<Emphasis>Godbert Manderville</Emphasis>","Weißer Klecks","Verringert die ABW von Gegnern in der Nähe um 50<Indent/>%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15 Sekunden",30,35,2,False,False,True,False,False,"Enfeeblement"
248,"Du rufst deine Lyse-Puppe als Begleiter herbei. Sie ist ja so erwachsen geworden.","Der Hersteller dieser Puppe rühmt sich damit, dass er für Lyses Kleidung die Originalschnittmuster der berühmten Näherin Tataru verwendet hat.","Yda war also eigentlich Lyse ... und nun hat sie endlich ihre Maske abgenommen.
<Emphasis>Alphinaud</Emphasis>","Endgültiger Himmel","Führt eine Attacke mit Attacke-Wert 230 auf die Gegner in der Nähe aus.",55,40,4,False,True,True,False,False,"Damage"
249,"Du rufst deine neue Yugiri-Puppe als Begleiter herbei. Ihre Messer sind tödlich.","Ein domanischer Puppenmacher bekam eine Marionette aus dem fernen Aldenard in die Hände und schickte sich an, die Techniken zu kopieren. Das Ergebnis kann sich sehen lassen.","Sie heißt Yugiri. Vielleicht habt ihr ja von ihr gehört?
<Emphasis>Ihanami</Emphasis>","Messer im Rücken","Fügt Gegnern in der Nähe im Sekundentakt 10 Schaden über Zeit zu.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20 Sekunden",90,50,4,True,False,False,False,False,"Damage"
250,"Du rufst deine Gosetsu-Puppe als Begleiter herbei. Seine Ehre ist sein Leben.","Die Nachahmung des stämmigen Samuraikriegers erfreut sich besonders in seiner Heimat Doma großer Beliebtheit. Dort ist man von der realistischen Ausarbeitung seines Schwertes besonders angetan.","Samurai von Kaien und Anführer des Widerstands,
seit einem Jahr auf der Flucht vor den Häschern der Garlear!
<Emphasis>Isse</Emphasis>","Iai","Führt eine Attacke mit Attacke-Wert 150 auf die Gegner in der Nähe aus und verringert ihre ABW um 30<Indent/>%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",60,30,2,True,False,False,True,False,"Damage"
251,"Du rufst deine Yotsuyu-Puppe als Begleiter herbei. Alles ist vergeben. Sie hatte eine harte Kindheit.","Die Nachbildung der verhassten Statthalterin findet eigentlich nur in Eorzea Absatz. Der ul'dhische Marionettenmacher kümmerte sich wenig um Authentizität und formte das Gesicht nach einer berühmten Geiko
aus Sanjo Hanamachi.","Das ist sie, unsere Erzfeindin, die schändliche Statthalterin Yotsuyu.
<Emphasis>Gosetsu</Emphasis>","Übler Plan","Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt eine Attacke mit Attacke-Wert 180 auf die Feinde in der Nähe.",55,30,4,False,False,False,True,False,"Trap"
252,"Du rufst deinen Aufzieh-Grynewaht als Begleiter herbei. Ist schwerer, als er aussieht.","Diese anatomisch korrekte Nachbildung des garleischen Soldaten Grynewaht half den Magitek-Ingenieuren dabei zu ermitteln, wie viel Magitek-Implantate man wohl in den Körper eines Roegadyn stopfen kann.","Hahahahaaa! Heute muss mein Glückstag sein!
<Emphasis>Grynewaht</Emphasis>","Knall","Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus und schleudert sie zurück.",80,45,2,False,True,False,False,False,"Damage"
253,"Du rufst deinen Aufzieh-Namazuo als Begleiter herbei. Bitte regelmäßig befeuchten.","Die Händler von Radz-at-Han haben selten einen Verkaufsschlager erlebt wie die Nachbildung der Fffischwesen mit der fffeuchten Aussprache. Manche Haushalte hatten sogar zwei.","Gyodo sieht nicht nur wie ein Fisch aus, er riecht auch so.
<Emphasis>Lyse</Emphasis>","Bartelgrapscher","Entfernt alle positiven Effekte von den gegnerischen Trabanten in der Nähe.",60,55,3,False,False,True,True,False,"Disarming"
254,"Du rufst deine Ivon Coeurlfaust-Puppe als Begleiter herbei. Mit echtem Naturhaar.","Anders als die ul'dhischen Marionetten ist dieser mächtige Mönch aus nichts als Tuch, Stroh und Garn gefertigt. Man fragt sich: Wie im Namen Nalds kann es sein, dass er läuft?","Seine Sphairai hat er Coeurl-Köpfen nachempfunden.
Genie und Wahnsinn liegen halt immer nah beieinander.
<Emphasis>Gerolt</Emphasis>","Mentalfaust","Verdoppelt die LP-Regeneration der Trabanten innerhalb eines Tors.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20 Sekunden",65,55,3,False,True,False,True,False,"Special"
255,"Du rufst deine Aufzieh-Chimära als Begleiter herbei. Vorsicht, beißt.","Chimära sind für den Untergang einer ganzen Zivilisation verantwortlich, weshalb sich die Frage stellt, wer sich solche Bestien als Spielzeug kauft. Vielleicht weil die Marionetten so süß aussehen.","Dein Lachen wird dir im Halse stecken bleiben, sobald du der Chimära ge<SoftHyphen/>gen<SoftHyphen/>über<SoftHyphen/>stehst.
<Emphasis>Norman</Emphasis>","Nachtschrecken","Verringert die Technikpunkte der Gegner in der Nähe um 50<Indent/>% des Maximalwerts.",55,60,3,False,False,True,True,False,"Enfeeblement"
256,"Du rufst deinen Aufzieh-Fleischfresser als Begleiter herbei. Tofu-Fleischersatz führt zum Verlust der Garantie.","Diese vollfunktionstüchtige Marionette fand man im Beutel eines Qiqirn, der auf der Hohen Jagd erlegt wurde. Ob er sich selbst in ihm wiedererkannte? Ob er ihn für einen - seltsamen - Artgenossen hielt? Man
wird es nie erfahren.","Wollt ihr unser Frischfleisch haben? Wir geben nichts ab!
<Emphasis>Qiqirn</Emphasis>","Auge des Qiqirn","Entfernt eine vom Gegner aufgestellte Falle.",65,60,3,False,True,False,False,False,"Disarming"
257,"Du rufst deinen A-Rächer der XII. Legion als Begleiter herbei. Er hat längst vergessen, was er eigentlich rächen will.","Die technischen Ausstatter der kaiserlichen Armee geben diese Reproduktionen ihren Ingenieuren, um die Reparatur der echten Einheiten im Feld zu erleichtern. Auf die Idee, sie auch an Kinder zu verteilen, kann nur ein
Garlear kommen.","Rache tut gut! Sooo gut!
<Emphasis>Bo Zu</Emphasis>","Autopilot","Erhöht die ATT und ABW der ausführenden Trabanten. Pro 5<Indent/>% verlorener LP steigt die ATT um 10 und die ABW um 5.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",50,50,3,False,True,False,False,False,"Enhancement"
258,"Du rufst deinen Ghido als Begleiter herbei. Er riecht ein wenig nach Seewasser.","Manche glauben, dass dieser Bewohner der Sirenen-See schon siebenhundert Sommer gesehen hat. Mit jedem Sommer wuchs sein Hass auf die Blaupanzer, aus Gründen, die er nur selber kennt.","Verdammt, hab ich mich erschreckt!
Wenn diese Schildkrötenbiester stillstehen, sehen sie aus wie Felsen.
<Emphasis>Waemlydir</Emphasis>","Schildkrötentempo","Halbiert den Ruf-Timer von Trabanten beim Herbeirufen.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",40,55,2,False,False,False,True,False,"Special"
259,"Du rufst deinen Aufzieh-Exdeath als Begleiter herbei. Er hat Bescheidenheit gelernt.","Eine rätselhafte Marionette, die du aus der Deltametrie mitgebracht hast. Sie ist Exdeath nachempfunden, einem Dunkelritter aus einer alten Erzählung.","Wahrer Mut zeigt sich ... <röchel> ... an der Schwelle des Todes.
<Emphasis>Foulques</Emphasis>","Todesursache","Macht die Auto-Attacke der ausführenden Trabanten zu einem Flächenangriff.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 12 Sekunden",65,65,2,False,True,True,True,False,"Enhancement"
260,"Du rufst deine Khloe-Puppe als Begleiter herbei. Der Hit im Kinderheim.","Khloe ist verunsichert. Wer wäre das nicht, wenn er von einem Unbekannten angefertigte vollautomatische Nachbildungen seiner selbst auf seiner Türschwelle fände? Und das jeden Tag.","Mit deiner Hilfe werde ich meine Freundin tage- und nächtelang
mit Abenteuergeschichten erfreuen können.
<Emphasis>Khloe Aliapoh</Emphasis>","Abenteuerliche Geschichte","Erhöht die Technikpunkte eigener Trabanten in der Nähe um 10, außer wenn sie ebenfalls diesen Effekt verursachen können.",25,40,3,False,False,True,False,False,"Enhancement"
261,"Du rufst deine Susano-Puppe als Begleiter herbei. Feier mit dem Herrn der Feste!","Diese Puppe ist mit besonders viel Liebe zum Detail gefertigt. Alles ist da: Yata no Kagami in der linken und Ame no Murakumo in der rechten Hand, und sogar ein pulsierendes Mini-Magatama.","Ich, Susano, erwarte ein rauschendes Fest!
<Emphasis>Herr der Feste</Emphasis>","Ame no Murakumo","Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus und schleudert sie zurück.",55,40,1,True,False,False,False,True,"Damage"
262,"Du rufst deine Lakshmi-Puppe als Begleiter herbei. Sie ist wunderschön.","Dass die Puppe nicht unvollendet blieb, ist nur einem Lehrling zu verdanken, dessen zur Perfektion neigender Meister sich nach der flapsigen Bemerkung des Auftraggebers („Geht so.“) das Leben nahm.","Sie hat unssser Volk erschaffen.
<Emphasis>Sarisha</Emphasis>","Feuchter Schmatzer","Regeneriert bei den eigenen Trabanten in der Nähe 100 LP, im Fall von Monstern 150.",30,55,1,True,False,False,True,False,"Restoration"
263,"Du rufst deinen Aufzieh-Bismarck als Begleiter herbei. Über den Wolken muss die Freiheit wohl grenzenlos sein.","Nachdem die Spielwarenmärkte von Limsa Lominsa von Aufzieh-Ifrits, -Titans, -Ramuhs und sogar -Ravanas überflutet waren, fragten sich die Verkäufer, warum Bismarck bislang übersehen wurde, und orderten zehntausend
Einheiten.","Mit einem doppelten Eiersandwich à la Bismarck!
<Emphasis>Die Streunerin</Emphasis>","Wolkenbruch","Fügt einem gegnerischen Schild 70<Indent/>% Schaden zu. Kein Effekt, falls er schon zerstört ist.",25,30,3,False,True,False,True,False,"Dismantling"
264,"Du rufst deine Hien-Puppe als Begleiter herbei. Sie steht für ein Doma, auf das man stolz sein kann.","Diese Puppe ist Hien, dem König von Doma, nachempfunden. Sie ist zugleich Symbol des Widerstands, denn während der garleischen Besatzung waren in Doma Marionetten und Puppen strengstens verboten.","Ich habe ein Land, das auf mich wartet.
<Emphasis>Hien</Emphasis>","Hiens Rückkehr","Erhöht die ATT eigener Trabanten in der Nähe um 20, im Fall von Puppen um 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",60,55,2,False,False,False,False,False,"Enhancement"
265,"Du rufst deinen Mini-Ravana als Begleiter herbei. Achtung, die Klingen schneiden!","Die Miniaturausführung dieses Primae wurde im Auftrag eines geschichtsbewussten Gnath von der Gold<SoftHyphen/>schmiede<SoftHyphen/>gilde erschaffen, um den Kampf des Kriegers des Lichts zu würdigen. Sowohl seine Waffen als auch seine unbändige
Wut sind orginalgetreu
wiedergegeben.","Zeige mir, dass du in der Lage dazu bist,
meine letzte Prüfung zu bestehen!
<Emphasis>Ravana</Emphasis>","Mini-Chandrahas","Führt eine Attacke mit Attacke-Wert 120 auf die Gegner in der Nähe aus und schleudert sie zurück.",70,30,2,False,True,True,True,False,"Damage"
266,"Du rufst deine Kojin-Puppe als Begleiter herbei. Sie erinnert dich an Tsukumo.","Diese Puppe ähnelt der Kojin-Puppe, die von dem Tsukumo-Kami bewohnt war, aufs Haar<Indent/>- abgesehen von der Farbe, aber damit nehmen es die Kojin ja nicht so genau. Die Blaupanzer beabsichtigen, diese Puppe in Kugane zum
Verkaufsschlager zu
machen.","Bande der Freund<SoftHyphen/>schaft sollt ihr knüpfen!
<Emphasis>Tsukumo</Emphasis>","Band der Freund<SoftHyphen/>schaft","Regeneriert bei den eigenen Trabanten in der Nähe 100 LP, im Fall von Puppen 150.",40,40,3,False,False,False,True,True,"Restoration"
267,"Du rufst Mameshiba als deinen Begleiter herbei. Der kleine Racker ist noch nicht ausgewachsen, macht aber schon gewaltige Geschäfte.","Ein ruchloser Händler versuchte, diesen Welpen als ausgewachsenen Hund einer kleinen Hunderasse zu verkaufen. Für den Betrug kann der Kleine nichts, man sollte ihm sein Wachstum also nicht zum Vorwurf machen.","Wuff!","Tollwut","Führt eine Attacke mit Attacke-Wert 150 auf die Gegner in der Nähe aus und verringert ihre ABW um 30 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",60,30,3,False,True,False,True,False,"Damage"
268,"Du rufst deine Tengu-Puppe als Begleiter herbei. Dämonische Kräfte sind im Spiel!","Eigentlich eine gewöhnliche Puppe, die einen Tengu-Dämonen darstellt. Da sie sich bewegen kann, muss tatsächlich ein Dämon am Werk sein. Hat der gleiche Dämon diese Puppe aus einer mächtigen magischen Waffe geschaffen?","Der Dämon ist über uns! O Zwölf, bewahret uns!
<Emphasis>Fliehende Bürgerin</Emphasis>","Dämonenwerk","Verringert die GSW von Gegnern in der Nähe um 70 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5 Sekunden",30,70,3,False,False,True,True,False,"Enfeeblement"
269,"Du rufst deine Matanga-Puppe als Begleiter herbei. Aber warum ist sie denn nackt?","Der Stamm der Matanga ist im Nahen Osten ansässig und behaust auch die unteren Ebenen der Kanäle von Uznair. Ein Räuber, der es auf die Edelsteine des Elefantenwesens abgesehen hatte, stahl ihm seine Kleidung<Indent/>- und einen Teil
seiner Würde.","Tröööt!","Rüsselklöppe","Führt eine Attacke mit Attacke-Wert 230 auf die Gegner in der Nähe aus.",80,20,2,False,True,False,True,False,"Damage"
270,"Du rufst deine Ramza-Puppe als Begleiter herbei. Ein Hoch auf den Zodiak-Streiter!","Die Puppe eines aus den dunklen Tiefen der Geschichte zurückgekehrten Helden. Dem Direktor der Theater<SoftHyphen/>gruppe „Maiestas“ zufolge spielte Ramza eine wichtige Rolle bei der Gründung von Ivalice.","Ich zeig's dir!
<Emphasis>Ramza</Emphasis>","Taktische Taktik","Macht die ausführenden Trabanten unempfindlich für alle Angriffe.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",50,50,4,False,True,True,True,False,"Enhancement"
271,"Du rufst dein Koala-Bärchen als Begleiter herbei. Es ist sooo anhänglich!","Das Koala-Jungtier warf sich dem Sammlergehilfen um den Hals, der an seinem Baum sägte, und landete so in deinem Inventar. Sieht süß aus, hat aber ein garstiges Stimmchen.","Graaaaah!","Frischer Atem","Entfernt alle negativen Effekte von eigenen Trabanten in der Nähe.",20,80,2,False,False,True,True,False,"Disarming"
272,"Du rufst deinen Gomashio-Seehund als Begleiter herbei. Genauso salzig wie der Seldsee.","Unter welchen Umständen die Gomashio-Seehunde sich im Seldsee angesiedelt haben, ist unbekannt. Vielleicht war ihnen die Rubinsee einfach nicht salzig genug.","Gomagoooma!","Salz in der Suppe","Verringert die Technikpunkte der Gegner in der Nähe um 70<Indent/>% des Maximalwerts.",50,50,1,False,False,False,False,True,"Enfeeblement"
273,"Du rufst deinen Axolotl-Molch als Begleiter herbei. Nur unwesentlich größer als ein winziger Axolotl.","Eine Mutation des winzigen Axolotl, den dein Gehilfe von einer Unternehmung zurückbrachte. Wo der Fisch an die Angel sprang, will der Gehilfe aber nicht verraten.","Pa ... Pa ...","Axopotheke","Verdoppelt die LP-Regeneration der Trabanten innerhalb eines Tors.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20 Sekunden",20,80,2,False,False,False,False,False,"Special"
274,"Du rufst deine Ixion-Puppe als Begleiter herbei. Schneller als Blitz und Donner.","Jeder Mhigit kennt den Namen von Rhalgrs mächtigem Streitross und beinah jeder Mhigit spendete eine Münze, um den mutigen Abenteurern des Bundes der Morgenröte diese Nachbildung zum Geschenk zu machen.","Hüaaa, Ixion!
<Emphasis>Rhalgr der Zerstörer</Emphasis>","Aero-Fünckchen","Fügt Gegnern in der Nähe im Sekundentakt 10 Schaden über Zeit zu.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20 Sekunden",60,75,3,False,False,True,True,False,"Damage"
275,"Du rufst deinen Mini-Shinryu als Begleiter herbei. Mit praktischer Tragetruhe.","Eine Nachbildung des verehrerlosen Primae Shinryu. Versiegelt ist dieser Mini-Drachengott nur in einer einfachen Truhe, was vielleicht auf einem Miss<SoftHyphen/>ver<SoftHyphen/>ständ<SoftHyphen/>nis seitens seines Erbauers beruht.","Was würdest du mit Shinryu machen?
<Emphasis>Eine Frage des Gewissens</Emphasis>","Flutige Welle","Zerstört eigene und feindliche Schilde und Suchende Augen. Die ausführenden Trabanten werden weggeschickt.",60,60,1,True,True,False,False,True,"Dismantling"
276,"Du rufst deine neue Raubahn-Puppe als Begleiter herbei. Weniger Phönix, mehr Bulle.","Zur Feier der Befreiung Ala Mhigos geschaffen, ist diese Puppe nach wie vor hochbeliebt, diesseits und jenseits des Baelsar-Walls.","Offensichtlich kommt man in Ul'dah
jetzt auch ohne mich aus.
<Emphasis>Raubahn</Emphasis>","Flamme der Unsterblichen","Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus und schleudert sie zurück.",55,40,2,True,True,True,True,False,"Damage"
277,"Du rufst deine Aufzieh-Ananta als Begleiter herbei. Beißt, würgt und klappert nicht.","Die Handwerkerin der Grenzwache Velodyna, die diese Marionette schuf, nahm eine frischgehäutete Ananta als Modell. Alle Erlöse aus dem Verkauf dienen dem Aufbau der Grenzstation.","Wie bitte, du giftige Schlange?
Wenn die Sache hier ausgestanden ist, dann klären wir das!
<Emphasis>Wissbegierige Klamm</Emphasis>","Schlangenöl","Regeneriert 200 LP bei eigenen Trabanten in der Nähe, im Fall von Puppen 250.",30,80,2,False,True,False,True,False,"Restoration"
