key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
346,"Flügel des Mutes",4,"Flügel des Mutes",2,0,1,0,0,"ModelChara#4075",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Zoraalja.scd","SE_Bt_Etc_Mount_Wing_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Wing_bye",0,10,False,True,0,0,0,0,283,"ui/icon/004000/004284.tex",30501,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,18,21,37,False,37,False
347,"Auskunftsdrohne",3,"Auskunftsdrohnen",1,0,1,1,0,"ModelChara#4076",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Guideroid_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_Guideroid_bye",0,10,False,True,0,0,0,0,284,"ui/icon/004000/004285.tex",11120,100,False,0,0,60,0,"MountAction#68",True,True,False,False,False,80,80,False,False,18,21,39,False,38,False
348,"Mehwapyarra",3,"Mehwapyarra",1,0,1,2,0,"ModelChara#4077",2,"",45,70,70,1,2,"MountCustomize#141","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Capybara_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Capybara_bye",20,10,False,True,0,0,0,0,285,"ui/icon/004000/004286.tex",3620,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,9,21,39,False,38,False
349,"Monorad S1",4,"Monoräder S1",2,0,1,2,0,"ModelChara#4078",2,"",45,15,15,1,2,"MountCustomize#140","music/ffxiv/BGM_Ride_Arcadia.scd","SE_Bt_Etc_Mount_MonoBike_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_MonoBike_bye",0,10,False,False,0,0,0,0,286,"ui/icon/004000/004287.tex",10220,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,9,19,39,False,38,False
350,"Rroneek",4,"Rroneek",1,0,1,2,0,"ModelChara#4231",2,"",45,70,70,1,2,"MountCustomize#124","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_AmericanBison_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_AmericanBison_bye",20,10,False,True,0,0,0,0,287,"ui/icon/004000/004288.tex",3630,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
351,"Ullr",3,"NONE",1,0,0,0,1,"ModelChara#4232",2,"",45,15,50,1,2,"MountCustomize#25","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_ArmoredWyvern_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_ArmoredWyvern_bye",20,20,False,True,0,0,0,0,288,"ui/icon/004000/004289.tex",1021,100,False,9,3,100,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,21,39,False,38,False
352,"Qeziigural",3,"Qeziigural",1,0,1,0,0,"ModelChara#4233",2,"",45,15,70,1,2,"MountCustomize#88","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_PteranodonRock_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_PteranodonRock_bye",20,10,False,True,0,0,0,0,289,"ui/icon/004000/004290.tex",5080,100,False,0,0,40,0,"MountAction#0",True,False,False,False,False,80,80,False,False,18,22,41,False,40,False
353,"Cyberkröte",3,"Cyberkröten",1,0,1,1,0,"ModelChara#4234",2,"",45,15,15,1,0,"MountCustomize#15","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_AdamanCyber_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_AdamanCyber_bye",5,3,False,True,0,0,0,0,290,"ui/icon/004000/004291.tex",3271,65,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,37,False,37,False
354,"Bergtau-Montisaurus",3,"Bergtau-Montisaurus",2,0,1,0,0,"ModelChara#4276",2,"",45,15,60,1,2,"MountCustomize#27","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_ZooWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ZooBye",20,20,False,True,0,0,0,0,291,"ui/icon/004000/004293.tex",1032,55,False,9,3,55,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,21,41,False,40,False
355,"",0,"",0,0,1,0,0,"ModelChara#4073",2,"",45,70,70,1,2,"MountCustomize#137","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Alpaca_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Alpaca_bye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
356,"Kantor",3,"Kantor",1,0,0,0,1,"ModelChara#4330",2,"",45,70,70,1,2,"MountCustomize#144","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_MachoSaboten_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_MachoSaboten_bye",20,10,False,True,0,0,0,0,292,"ui/icon/004000/004294.tex",1082,100,False,0,0,60,0,"MountAction#74",False,True,False,False,False,80,80,False,False,8,18,37,False,37,False
357,"Eierbär",6,"Eierbären",1,0,1,0,0,"ModelChara#4331",2,"",45,70,70,1,2,"MountCustomize#146","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Arikui_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Arikui_bye",20,10,False,True,0,0,0,0,306,"ui/icon/004000/004306.tex",1200,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,0,False,0,False
358,"Punutiy",4,"Punutiy",1,0,1,2,0,"ModelChara#4332",2,"",45,70,70,1,2,"MountCustomize#145","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_BigManatee_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_BigManatee_bye",20,10,False,True,0,0,0,0,294,"ui/icon/004000/004296.tex",7140,100,False,0,0,60,0,"MountAction#72",True,True,False,False,False,80,80,False,False,16,27,39,False,38,False
359,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
360,"Wolkenkleid der Dunkelheit",3,"Wolkenkleider der Dunkelheit",1,0,1,2,0,"ModelChara#4334",2,"",45,15,15,1,0,"MountCustomize#143","music/ffxiv/BGM_Ride_CT71.scd","SE_Bt_Etc_Mount_KurayamiKumo_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_KurayamiKumo_bye",0,10,False,False,0,0,0,0,296,"ui/icon/004000/004298.tex",16160,100,False,0,0,70,0,"MountAction#0",True,False,False,False,False,80,80,False,False,16,19,37,False,37,False
361,"Dunkle Falle",3,"Dunkle Fallen",1,0,1,1,0,"ModelChara#4335",2,"",45,15,15,1,2,"MountCustomize#149","music/ffxiv/BGM_Ride_CT71.scd","SE_Bt_Etc_Mount_AnkokuTenku_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_AnkokuTenku_bye",0,10,False,True,0,0,0,0,297,"ui/icon/004000/004299.tex",16170,100,False,0,0,70,0,"MountAction#73",True,True,False,False,False,80,80,False,False,16,17,37,False,37,False
362,"Fliegender Eintopf",4,"Fliegende Eintöpfe",2,0,1,0,0,"ModelChara#4380",2,"",5,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_CHS71.scd","SE_Bt_Etc_Mount_Hinabe_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Hinabe_bye",0,10,False,False,0,0,0,0,298,"ui/icon/004000/004300.tex",16180,100,False,0,0,100,0,"MountAction#0",True,False,False,False,False,80,80,False,False,16,17,37,False,37,False
363,"Flügel der Endlosigkeit",4,"Flügel der Endlosigkeit",2,0,1,0,0,"ModelChara#4381",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Queen.scd","SE_Bt_Etc_Mount_Wing_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Wing_bye",0,10,False,True,0,0,0,0,299,"ui/icon/004000/004301.tex",30502,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,18,21,37,False,37,False
364,"Sternenläufer",4,"Sternenläufer",2,0,1,0,0,"ModelChara#4382",2,"",45,15,15,1,2,"MountCustomize#151","music/ffxiv/BGM_Ride_WKS01.scd","SE_Bt_Etc_Mount_WKSMech1_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_WKSMech1_bye",0,10,False,True,0,0,0,0,300,"ui/icon/004000/004302.tex",10250,100,False,0,0,70,0,"MountAction#75",False,True,False,False,False,80,80,False,False,30,23,41,False,40,False
365,"Geschäftiger Kamuy",3,"Geschäftige Kamuy",1,0,1,0,0,"ModelChara#4383",2,"",45,85,85,1,0,"MountCustomize#44","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_InugamiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_InugamiBye",20,10,False,True,0,0,0,0,301,"ui/icon/004000/004303.tex",30210,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,42,False
366,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
367,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
368,"KHL L-0005",3,"KHL L-0005",1,0,0,0,1,"ModelChara#4382",6,"",45,15,15,1,2,"MountCustomize#0","","","","",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,100,0,"MountAction#70",False,False,False,False,False,80,80,False,False,30,23,41,False,40,False
369,"",0,"",0,0,1,0,0,"ModelChara#4332",2,"",45,70,70,1,2,"MountCustomize#145","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_BigManatee_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_BigManatee_bye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#71",True,False,False,False,False,80,80,False,False,16,27,39,False,38,False
370,"",0,"",0,0,1,0,0,"ModelChara#4420",2,"",45,15,15,0,0,"MountCustomize#0","","","","",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,100,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,41,False,37,False
371,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
372,"Dämonentafel",3,"Dämonentafeln",1,0,1,1,0,"ModelChara#4430",2,"",45,70,70,1,2,"MountCustomize#155","music/ffxiv/BGM_Ride_MKD01.scd","SE_Bt_Etc_Mount_DemonWallMKD_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_DemonWallMKD_call_bye",0,0,False,False,0,0,0,0,307,"ui/icon/004000/004307.tex",7150,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,True,16,17,37,False,37,False
373,"Petalodus",3,"Petalodus",1,0,1,0,0,"ModelChara#4431",2,"",45,70,70,1,2,"MountCustomize#156","music/ffxiv/BGM_Ride_MKD01.scd","SE_Bt_Etc_Mount_SameNingen_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_SameNingen_bye",20,10,False,True,0,0,0,0,308,"ui/icon/004000/004308.tex",1210,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,19,39,False,40,False
374,"Schneefluenzer",4,"Schneefluenzer",2,0,1,0,0,"ModelChara#4432",2,"",45,15,15,1,2,"MountCustomize#96","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_SnowmanWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SnowmanBye",0,10,False,False,0,0,0,0,293,"ui/icon/004000/004305.tex",15010,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,19,37,False,37,False
375,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
376,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
377,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
378,"KHL E-0001",3,"KHL E-0001",1,0,0,0,1,"ModelChara#4456",6,"",45,15,15,1,2,"MountCustomize#157","","","","",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#78",False,False,False,False,False,80,80,False,False,0,18,37,False,37,False
379,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
380,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
381,"Zweigträger",4,"Zweigträger",2,0,1,0,0,"ModelChara#4461",2,"",45,70,70,1,2,"MountCustomize#111","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_ShinpiTori_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_ShinpiTori_bye",20,10,False,True,0,0,0,0,303,"ui/icon/004000/004310.tex",1171,100,False,0,0,60,0,"MountAction#80",False,True,False,False,False,80,80,False,False,8,18,41,False,40,False
382,"Luftraser C9",4,"Luftraser C9",2,0,1,0,0,"ModelChara#4494",2,"",45,70,70,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Arcadia02.scd","SE_Bt_Etc_Mount_SolutionNineCar_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_SolutionNineCar_bye",0,10,False,False,0,0,0,0,304,"ui/icon/004000/004311.tex",10240,100,False,0,0,60,3,"MountAction#0",False,False,False,False,False,80,80,False,False,0,19,37,False,37,False
383,"Antikes Luftschiff",4,"Antike Luftschiffe",2,0,1,2,0,"ModelChara#4495",2,"",45,70,70,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_MKD01.scd","SE_Bt_Etc_Mount_MKDHikousen_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_MKDHikousen_bye",0,10,False,True,0,0,0,0,305,"ui/icon/004000/004312.tex",11130,100,False,0,0,60,3,"MountAction#0",True,False,False,False,False,80,80,False,False,16,16,37,False,37,False
384,"",0,"",0,0,1,0,0,"ModelChara#4536",2,"",45,15,15,1,2,"MountCustomize#151","","","","",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,80,80,False,False,30,23,41,False,40,False
385,"Hochmobiler Sternenläufer",4,"Hochmobile Sternenläufer",2,0,1,0,0,"ModelChara#4537",2,"",45,15,15,1,2,"MountCustomize#151","music/ffxiv/BGM_Ride_WKS01.scd","SE_Bt_Etc_Mount_WKSMech1_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_WKSMech1_bye",0,10,False,True,0,0,0,0,309,"ui/icon/004000/004316.tex",10251,100,False,0,0,70,0,"MountAction#75",False,True,False,False,False,80,80,False,False,30,23,41,False,40,False
386,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
387,"",0,"",0,0,1,0,0,"ModelChara#4538",2,"",45,15,15,1,2,"MountCustomize#157","","","","",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,0,18,37,False,37,False
388,"S.K.K Kleinkopf I.",3,"S.K.K Kleinkopf I.",1,0,0,0,1,"ModelChara#4535",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,310,"ui/icon/004000/004313.tex",1158,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
389,"Flügel der Ritterlichkeit",4,"Flügel der Ritterlichkeit",2,0,1,0,0,"ModelChara#4539",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Defender.scd","SE_Bt_Etc_Mount_Wing_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Wing_bye",0,10,False,True,0,0,0,0,311,"ui/icon/004000/004314.tex",30503,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,18,21,37,False,37,False
390,"Magitek-Schlitzer",4,"Magitek-Schlitzer",2,0,1,0,0,"ModelChara#3741",2,"",45,15,15,1,2,"MountCustomize#159","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_KamakiriMech_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_KamakiriMech_bye",0,10,False,True,0,0,0,0,312,"ui/icon/004000/004315.tex",10062,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,30,23,41,False,40,False
391,"",0,"",0,0,1,0,0,"ModelChara#4461",2,"",45,70,70,1,2,"MountCustomize#111","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_ShinpiTori_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_ShinpiTori_bye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#79",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
392,"",0,"",0,0,1,0,0,"ModelChara#4562",2,"",45,15,15,1,2,"MountCustomize#0","","","","",10,10,False,True,0,0,0,0,-1,,0,100,False,0,0,100,0,"MountAction#0",False,False,False,False,False,80,80,False,False,30,23,41,False,40,False
393,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
394,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
395,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
396,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
397,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
398,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
399,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
400,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
